locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,dnds,cross_validated
RS_RS10280,NADH-quinone oxidoreductase subunit NuoN,UNRESOLVED,unknown,0,E_cons_core,1,0.8156880850431332,0.1477595763047665,0.7027027027027027,1.0,491,1,106.9,3,3,83,25,0.24337791611465454,True
RS_RS10285,NADH-quinone oxidoreductase subunit M,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_dnds,1,0.818774868331322,0.17050010052782913,0.7027027027027027,1.0,489,1,108.39,3,3,83,25,0.05630694680910147,True
RS_RS10290,NADH-quinone oxidoreductase subunit L,UNRESOLVED,unknown,0,E_cons_core,1,0.7784992254578957,0.20457883267816737,0.71875,0.0,687,1,110.17,3,3,28,10,0.1042852892127313,True
RS_RS10295,NADH-quinone oxidoreductase subunit NuoK,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9475348791953072,0.04366815505654896,0.875,0.0,102,1,111.38,3,3,34,5,,False
RS_RS10300,NADH-quinone oxidoreductase subunit J,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.9203647535832806,0.054083550495101086,0.8181818181818182,0.0,211,1,111.87,3,3,33,7,0.0957483457446535,True
RS_RS10305,NADH-quinone oxidoreductase subunit NuoI,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9240536982869928,0.05183017865601067,0.8125,0.0,164,1,112.58,3,3,31,7,,False
RS_RS10310,NADH-quinone oxidoreductase subunit NuoH,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.9146076150076872,0.06894883289964718,0.8484848484848485,0.0,355,1,113.38,3,3,40,11,0.037392943620056664,True
RS_RS10315,NADH-quinone oxidoreductase subunit NuoG,UNRESOLVED,unknown,0,E_cons_core,1,0.913566785701149,0.0563600258149226,1.0,0.0,784,1,115.1,3,3,17,1,0.1139939002887447,False
RS_RS10320,NADH-quinone oxidoreductase subunit NuoF,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_dnds,1,0.8923264995266152,0.08281747174438833,0.8181818181818182,0.0,432,1,116.93,3,3,45,7,0.02170393665109782,True
RS_RS10325,NADH-quinone oxidoreductase subunit NuoE,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.9123626795058803,0.06993658096257703,0.7741935483870968,0.0,168,1,117.83,3,3,38,11,0.09007932396993254,True
RS_RS10330,NADH-quinone oxidoreductase subunit D,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.9047073519298114,0.07420103140832737,0.8421052631578947,0.0,418,1,118.81,3,3,23,9,0.05653978570518596,True
RS_RS10335,NADH-quinone oxidoreductase subunit C,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9642540711665264,0.02154202185151478,1.0,0.0,201,1,119.75,3,3,16,1,0.10234705186942444,False
RS_RS10340,NuoB/complex I 20 kDa subunit family protein,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9093620028125632,0.06329975500994393,0.7647058823529411,0.0,161,1,120.3,3,3,37,10,,False
RS_RS10345,NADH-quinone oxidoreductase subunit A,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.9222490726942312,0.07520130923423174,0.78125,0.0,120,1,120.72,3,3,29,10,0.05772488261941649,True
RS_RS10355,preprotein translocase subunit SecG,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.9118351965187848,0.04979749172973636,0.7586206896551724,0.0,116,1,121.5,3,3,25,9,,True
RS_RS10360,triose-phosphate isomerase,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.9268007776663358,0.04114992212140167,0.85,0.0,249,1,122.11,3,3,41,7,0.07228281477168237,True
RS_RS10365,NAD(P)H-quinone oxidoreductase,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.5821333805443244,0.3330866603228035,0.358974358974359,14.0,335,1,122.61,3,3,253,228,0.10970805199665633,False
RS_RS10370,HAD family hydrolase,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2082345946410572,0.8566591299070063,0.0,0.0,317,1,121.61,3,3,0,3,,True
RS_RS10375,polyribonucleotide nucleotidyltransferase,UNRESOLVED,unknown,0,E_cons_core,0,0.7511608731909349,0.21820279136312584,0.6923076923076923,0.0,718,1,119.97,3,3,30,15,,False
RS_RS10380,30S ribosomal protein S15,CONFIDENT_ESSENTIAL,essential,4,E_score|E_cons_core|E_geometry|E_dnds,1,0.9668740910909898,0.025776099830146042,0.9743589743589745,0.0,90,1,118.45,3,3,44,1,0.0586276281190894,True
RS_RS10385,branched-chain amino acid ABC transporter substrate-binding protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1758183697740289,0.8150420905975526,0.0,0.0,419,1,117.53,3,3,0,8,0.13079145861587768,True
RS_RS10390,membrane protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.2500440218234236,0.7627260235006067,0.0,1.0,174,0,116.54,3,3,0,14,0.16826742158135158,True
RS_RS10395,2-isopropylmalate synthase,CONFIDENT_NONESSENTIAL,non-essential,1,N_score|E_dnds,0,0.2107208907528432,0.8101933146036105,0.0789473684210526,1.0,514,1,115.26,3,3,7,60,0.015742834357569225,True
RS_RS10400,CDP-diacylglycerol--serine O-phosphatidyltransferase,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.8430086670411098,0.10139119622167807,0.6774193548387096,0.0,292,1,113.71,3,3,26,11,2.1805260034226275,False
RS_RS10405,phosphatidylserine decarboxylase,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,1,0.9492155938086554,0.028180539380600403,0.9285714285714286,0.0,216,1,112.94,3,3,17,2,0.06989987933033387,True
RS_RS10410,ketol-acid reductoisomerase,UNRESOLVED,unknown,0,E_geometry|E_dnds,1,0.5437050511177248,0.43802666745620805,0.3548387096774194,0.0,339,1,111.96,3,3,15,22,0.026958010643690595,False
RS_RS10415,acetolactate synthase small subunit,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3345199057654321,0.6829303999811412,0.1,0.0,164,1,111.15,3,3,6,39,,True
RS_RS10420,acetolactate synthase 3 catalytic subunit,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,1,0.2624040474013236,0.7786221540210947,0.1707317073170731,0.0,586,1,110.03,3,3,13,52,0.10446817056105916,True
RS_RS10425,RNA polymerase sigma factor,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.24342096149497,0.8005472736286279,0.0,0.0,189,0,108.52,3,3,0,10,0.20004177986847677,True
RS_RS10430,DUF3619 family protein,UNRESOLVED,unknown,0,,0,0.450969551015828,0.5014207450005987,0.2,0.0,147,0,108.02,3,3,1,8,0.2719405292345337,False
RS_RS10435,DUF3106 domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2113809254378005,0.7664222680155316,0.0,0.0,284,0,107.36,3,3,0,3,0.22319926902457823,True
RS_RS10440,RDD family protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2399729166442205,0.7211580002763177,0.0,0.0,177,0,106.57,3,3,0,24,0.1571965117292251,True
RS_RS10445,esterase/lipase family protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1939388627976179,0.7483533679991149,0.0,0.0,340,0,105.77,2,3,0,5,0.4109117735033406,True
RS_RS10450,UDP-2%2C3-diacylglucosamine diphosphatase,UNRESOLVED,unknown,0,E_cons_core,1,0.9231374080115842,0.0480030308206496,0.8571428571428571,1.0,315,0,104.55,3,3,60,5,0.11268772596722874,True
RS_RS10455,glycosyltransferase family 4 protein,UNRESOLVED,unknown,0,,0,0.5663402248680569,0.3659435562976288,0.375,1.0,348,0,103.47,3,3,127,123,0.10807457045447658,False
RS_RS10460,diacylglycerol kinase,UNRESOLVED,unknown,0,E_dnds,1,0.6722963637140431,0.2722888959916111,0.4074074074074074,0.0,151,0,102.71,3,3,13,22,0.07814964729067048,False
RS_RS10465,TetR/AcrR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,0,0.7913862427369511,0.2111956744849444,0.5365853658536586,15.0,232,0,102.02,3,3,362,261,,True
RS_RS10470,TIGR00730 family Rossman fold protein,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2659955526439022,0.7494455764110618,0.0344827586206896,0.0,195,0,101.39,3,3,1,33,0.27956043861035945,False
RS_RS10475,LysE family translocator,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,1,0.3019832151323069,0.7393164662064124,0.074074074074074,0.0,201,0,100.65,2,3,5,49,0.42202849505864704,True
RS_RS10480,DUF924 family protein,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2261799909973332,0.7357344014724685,0.0,0.0,193,1,100.0,3,3,1,28,0.30067880731614893,False
RS_RS10485,group II truncated hemoglobin,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.316807531389953,0.6153574609923584,0.0833333333333333,0.0,135,1,99.47,3,3,2,15,0.5071663244717246,False
RS_RS10490,ABC transporter permease,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0943332307084422,0.9018599489922703,0.0,0.0,844,1,97.97,3,3,0,42,0.22343317271828475,True
RS_RS10495,substrate-binding domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1803192947348211,0.7907772509272744,0.0,0.0,367,1,96.1,3,3,0,10,0.18500449820023307,True
RS_RS10500,substrate-binding domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2107540537165561,0.8041343072699615,0.0,0.0,281,0,94.99,3,3,0,16,,True
RS_RS10505,LysR substrate-binding domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy|E_dnds,0,0.3208220494638135,0.6540501493876811,0.1379310344827586,6.0,315,1,94.06,3,3,32,143,0.031246758504564726,True
RS_RS10510,xanthine dehydrogenase small subunit,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1561192843252284,0.8452657822640608,0.0,0.0,504,0,92.62,3,3,0,26,,True
RS_RS10515,xanthine dehydrogenase molybdopterin binding subunit,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_conditional,0,0.1058163594764209,0.9064437251744424,0.0,1.0,793,0,90.65,3,3,0,68,,True
RS_RS10520,xanthine dehydrogenase accessory protein XdhC,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2160909043720618,0.7484545921933362,0.032258064516129,2.0,343,0,88.92,3,3,2,65,0.24166703193258895,True
RS_RS10525,adenosine deaminase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1915234965081537,0.8191346940141905,0.0,0.0,346,0,87.88,3,3,0,33,0.25373719720876076,True
RS_RS10530,guanine deaminase,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2367568939551744,0.749133595074129,0.09375,2.0,446,0,86.67,3,3,5,100,0.225402553415583,True
RS_RS10535,TMEM165/GDT1 family protein,CONFIDENT_NONESSENTIAL,non-essential,1,N_score|E_dnds,1,0.344914251975962,0.6425858303070462,0.125,0.0,191,0,85.48,3,3,6,22,0.09215841144220331,True
RS_RS10540,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1997348899948271,0.8047653745216811,0.0,0.0,307,0,84.41,3,3,0,3,0.6369914576572561,True
RS_RS10545,FadR/GntR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.7733690012536628,0.18050656396153258,0.5555555555555556,5.0,255,0,82.74,3,3,290,149,,True
RS_RS10550,transporter substrate-binding domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,1,0.3295797168443587,0.7191863184836634,0.1111111111111111,11.0,268,0,81.96,3,3,58,429,2.9024619305936104,True
RS_RS10555,amino acid ABC transporter permease,UNRESOLVED,unknown,0,N_redundancy,1,0.4484969368242759,0.5682876067076588,0.21875,11.0,249,0,81.12,3,3,104,298,,False
RS_RS10560,amino acid ABC transporter permease,UNRESOLVED,unknown,0,N_redundancy,1,0.4615371527373628,0.5701085842018199,0.21875,11.0,218,0,80.43,3,3,104,298,5.460326757863913,False
RS_RS10565,amino acid ABC transporter ATP-binding protein,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.9508691516063126,0.038065215699817856,0.926829268292683,10.0,246,0,79.75,3,3,535,11,,True
RS_RS10570,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some|E_dnds,0,0.2614149328774797,0.7853916292290762,0.0,0.0,92,0,78.85,2,3,1,1,0.07999519641919774,True
RS_RS10575,porin,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho,0,0.1780299214550823,0.860942418507131,0.0,1.0,382,1,77.98,3,3,0,12,,True
RS_RS10580,aromatic amino acid DMT transporter YddG,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2589716821226758,0.7940092702041069,0.0833333333333333,1.0,317,1,76.72,2,3,4,37,,True
RS_RS10585,aldehyde dehydrogenase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2559224110390434,0.7570028784771301,0.125,13.0,503,1,75.37,3,3,140,410,,True
RS_RS10590,dihydrodipicolinate synthase family protein,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.1919828908488501,0.8187418092432428,0.0,0.0,303,1,74.17,2,3,0,42,,True
RS_RS10595,MFS transporter,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2442302616925854,0.783984648754208,0.09375,11.0,443,1,72.96,3,3,123,264,2.564817972559129,True
RS_RS10600,NAD(P)/FAD-dependent oxidoreductase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,1,0.4053291411753554,0.652616442966992,0.2631578947368421,8.0,440,1,71.5,3,3,123,244,,False
RS_RS10605,GntR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.7759885176462998,0.229093394816391,0.5555555555555556,5.0,244,0,69.87,3,3,290,149,1.2412937517217182,True
RS_RS10610,urate hydroxylase PuuD,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.163804973801504,0.8402627848656081,0.0,0.0,415,1,68.66,3,3,0,24,,True
RS_RS10615,hydroxyisourate hydrolase,UNRESOLVED,unknown,0,E_geometry,0,0.4776250438646473,0.47147520630569184,0.24,0.0,118,1,67.85,3,3,9,25,0.4829600190609633,False
RS_RS10620,GntR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.7669555640886422,0.16498655351463748,0.5555555555555556,5.0,251,0,66.93,3,3,290,149,0.30381520477692536,True
RS_RS10625,nucleobase:cation symporter-2 family protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1564736447911415,0.8465466242039963,0.0,0.0,469,0,65.75,3,3,0,78,0.21947853366168008,True
RS_RS10630,8-oxoguanine deaminase,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2189658066383989,0.7432469797007963,0.09375,2.0,475,0,64.33,3,3,5,100,0.31103632094838696,True
RS_RS10635,allantoinase PuuE,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1902244581601499,0.8233886214797759,0.0,0.0,321,0,63.12,3,3,0,28,0.12781827746604077,True
RS_RS10640,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,1,0.426317834830683,0.4838552676849221,0.2105263157894736,0.0,174,0,62.38,3,3,4,19,0.2335080314503932,False
RS_RS10650,NADP-dependent malic enzyme,CONFIDENT_NONESSENTIAL,non-essential,1,N_score|E_dnds,0,0.1191511197978717,0.8900604445106057,0.0454545454545454,1.0,774,1,60.55,3,3,2,41,0.08126398212684588,True
RS_RS10655,DUF4136 domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2053771207377613,0.7428323846110284,0.0,0.0,214,1,58.77,3,3,0,7,0.16457786455991957,True
RS_RS10660,aminopeptidase N,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.0839101319895328,0.9275202113551259,0.0,0.0,906,0,56.93,3,3,0,37,0.2549988450437254,True
RS_RS10665,class 1 fructose-bisphosphatase,UNRESOLVED,unknown,0,E_cons_core,1,0.7725655885428184,0.18917038305514325,0.6060606060606061,0.0,339,0,55.01,3,3,24,14,0.13769795499208834,False
RS_RS10675,sugar-binding transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.4284890205608994,0.5155314401419427,0.2727272727272727,0.0,316,1,53.68,0,3,7,17,,False
RS_RS10680,xylulokinase,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.1586019769994739,0.8184428050154412,0.027027027027027,1.0,492,1,52.41,3,3,6,105,,True
RS_RS10685,D-arabinitol 4-dehydrogenase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.1709393218884765,0.8228441243758092,0.0384615384615384,0.0,466,1,50.88,0,3,4,45,,True
RS_RS10695,type III secretion system YopJ family effector RipJ,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.1516048116324,0.899991436106551,0.0,0.0,465,1,46.28,1,3,0,1,,False
RS_RS10720,winged helix-turn-helix transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,1,0.4159773469563264,0.6613783351277905,0.1851851851851851,2.0,147,0,41.99,3,3,16,62,,False
RS_RS10730,ABC transporter ATP-binding protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,1,0.3189389578206523,0.6723699505957051,0.1794871794871795,6.0,370,1,37.39,3,3,96,300,0.2883085007661412,True
RS_RS10735,HAD family hydrolase,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.4580147271930903,0.40706045035570043,0.2682926829268293,7.0,233,1,36.43,3,3,91,229,1.2242933000221377,False
RS_RS10740,carbohydrate ABC transporter permease,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2750324675324263,0.7186542235024579,0.1111111111111111,2.0,283,1,35.66,3,3,21,125,2.004158522087463,True
RS_RS10745,carbohydrate ABC transporter permease,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2353945276749414,0.7825273839857841,0.074074074074074,2.0,314,1,34.76,3,3,13,128,,True
RS_RS10750,ABC transporter substrate-binding protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.150705692352419,0.862389105510438,0.0,1.0,442,1,33.52,3,3,0,107,,True
RS_RS10755,D-tagatose-bisphosphate aldolase%2C class II%2C non-catalytic subunit,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_ortho,0,0.1445516099817058,0.8326926494367933,0.0,0.0,452,1,32.13,0,3,0,6,,False
RS_RS10760,sugar kinase,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.4343112979247094,0.46001629287662943,0.282051282051282,5.0,319,1,30.98,3,3,69,117,,False
RS_RS10765,L-iditol 2-dehydrogenase,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_ortho|F_core_redundant,1,0.96326440507573,0.019756467389710805,1.0,27.0,259,1,30.11,3,3,1252,0,1.6583297540903763,True
RS_RS10770,peptidoglycan-binding protein LysM,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2145119310052225,0.8043927298944143,0.0,0.0,161,1,29.03,3,3,0,18,0.11534731021178872,True
RS_RS10775,extracellular catalytic domain type 1 short-chain-length polyhydroxyalkanoate depolymerase,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1708335809249482,0.7945403520747758,0.0,0.0,344,0,27.98,2,3,0,7,0.19805732621432579,True
RS_RS10780,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2265120057083261,0.7432006387787482,0.0,0.0,102,1,27.3,3,3,0,4,0.1754405522950484,True
RS_RS10785,YXWGXW repeat-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2163999333000727,0.7373279896941155,0.0,0.0,134,1,26.84,3,3,0,4,,True
RS_RS10790,transcription elongation factor GreB,UNRESOLVED,unknown,0,E_geometry|E_dnds,1,0.5445288686421231,0.383279928428809,0.3421052631578947,1.0,188,1,26.06,3,3,35,56,0.09687551595441862,False
RS_RS10800,RelA/SpoT family protein,UNRESOLVED,unknown,0,E_dnds,1,0.432197106694591,0.518659545158692,0.4615384615384615,1.0,811,1,24.17,3,3,39,38,0.09710401568391125,False
RS_RS10805,DNA-directed RNA polymerase subunit omega,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.7948978575660003,0.1685652831077081,0.5625,0.0,68,1,22.61,3,3,23,15,,False
RS_RS10810,guanylate kinase,CONFIDENT_ESSENTIAL,essential,4,E_cons_core|E_geometry|E_ortho|E_dnds,1,0.9545561836265744,0.02104513264709724,1.0,0.0,222,1,22.05,3,3,45,0,0.014990399942426225,True
RS_RS10815,YicC/YloC family endoribonuclease,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.251999811238313,0.7126678717866045,0.1081081081081081,0.0,312,1,21.22,3,3,5,38,0.16271679786084028,True
RS_RS10820,serine/threonine protein kinase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1739081022657798,0.8597822124965598,0.0,0.0,343,0,20.09,3,3,0,6,,True
RS_RS10825,PP2C family protein-serine/threonine phosphatase,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3652177379588308,0.6248042465145199,0.2142857142857142,0.0,305,0,19.03,3,3,5,23,0.13861629769483402,True
RS_RS10830,ribonuclease PH,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.2153165172300173,0.7582118150031744,0.0294117647058823,0.0,239,0,18.12,3,3,2,37,0.2194733472001511,False
RS_RS10835,RdgB/HAM1 family non-canonical purine NTP pyrophosphatase,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2388478027509115,0.7024310905336769,0.048780487804878,0.0,202,0,17.44,3,3,5,44,0.14580824490103625,True
RS_RS10840,radical SAM family heme chaperone HemW,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1523662109024753,0.8462118350710807,0.0,0.0,425,0,16.5,3,3,0,44,0.15480981578418118,True
RS_RS10850,ribonuclease Z,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_pangenome_some|N_ortho,0,0.1661637432779615,0.8453985105545969,0.0,0.0,339,1,14.85,1,3,0,2,0.21232684490085996,True
RS_RS10855,PA2169 family four-helix-bundle protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.3851361414658389,0.668385820813091,0.1764705882352941,0.0,151,0,13.82,1,3,3,17,0.3198269169705507,False
