organism,locus_tag,gene_name,essential,source,source_url
reut,H16_A0120,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0121,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0126,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0127,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0128,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0129,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0130,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0131,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0132,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0133,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0134,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0137,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0138,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0139,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0140,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0141,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0144,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0145,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0146,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0148,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0149,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0152,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0153,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0154,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0155,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0156,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0157,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0158,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0161,,1,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0162,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0163,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0164,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0165,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0166,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0171,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0173,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0175,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0176,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0178,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0184,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0187,,1,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0188,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0189,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0191,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0192,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0193,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0195,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0196,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0198,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0199,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0200,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0201,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0202,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0203,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0204,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0205,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0206,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0207,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0209,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0210,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0212,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0213,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0214,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0215,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0216,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0217,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0218,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0219,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0221,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0222,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0223,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0225,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0226,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0231,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0241,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0242,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0245,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0247,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0248,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0250,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0252,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0253,,1,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0254,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0255,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0256,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0257,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0258,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0261,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0264,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0265,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0266,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0267,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0268,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0270,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0271,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0275,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0276,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0277,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0278,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0279,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0281,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0283,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0284,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0285,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0286,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0287,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0288,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0289,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0290,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0292,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0293,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0294,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0295,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0296,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0297,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0298,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0299,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_A0300,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
