locus_tag,gene_name,product,feature_type,length_bp,strand,start_bp,rel_position,has_gene_name,protein_length_aa,gravy,pI,aromaticity,net_charge_ph7,has_signal_pep,tm_helix_count,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,is_ribosomal,is_synthetase,is_trna,is_polymerase,is_dna_machinery,is_translation,is_transcription,is_membrane,is_atp_binding,is_kinase,is_phosphatase,is_synthase,is_uncharacterized,is_metabolism
JCVISYN3A_0872,ychF,Uncharacterized ATPase,CDS,1095,-1,522217,0.9610548070499596,1,364.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
JCVISYN3A_0873,,Uncharacterized protein,CDS,201,-1,523347,0.9631343868644169,0,66.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0874,rsmG,16S rRNA (guanine(527)-N(7))-methyltransferase,CDS,696,-1,523549,0.9635061347604527,1,231.0,,,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
JCVISYN3A_0875,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,CDS,597,-1,524244,0.9647851683631499,1,198.0,,,,,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JCVISYN3A_0876,,Uncharacterized amino acid permease,CDS,1581,-1,524942,0.966069722974204,0,526.0,,,,,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JCVISYN3A_0877,,Uncharacterized protein,CDS,681,-1,526669,0.9692479834516976,0,226.0,,,,,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0878,,Uncharacterized amino acid permease,CDS,1539,-1,527321,0.9704478826012783,0,512.0,,,,,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JCVISYN3A_0879,corA,Magnesium transporter,CDS,2658,-1,528917,0.9733850590471844,1,885.0,,,,,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JCVISYN3A_0881,,Uncharacterized MFS transporter,CDS,1428,-1,531973,0.979009126226814,0,475.0,,,,,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JCVISYN3A_0885,mnmG; gidA,tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme,CDS,1890,-1,533864,0.9824892018278218,1,629.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0886,gltP,Proton-glutamate symporter,CDS,1578,-1,535901,0.986237966502202,1,525.0,,,,,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0887,cdr,Coenzyme A Disulfide Reductase,CDS,1344,-1,537498,0.989176983284227,1,447.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JCVISYN3A_0906,,Uncharacterized protein,CDS,717,-1,539821,0.9934520840886379,0,238.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0907,,Uncharacterized hydrolase,CDS,795,-1,540537,0.9947697647498339,0,264.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JCVISYN3A_0908,yidC,Membrane protein insertase,CDS,1191,-1,541408,0.9963726975094731,1,396.0,,,,,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JCVISYN3A_0909,rnpA,Ribonuclease P protein component,CDS,330,-1,542616,0.9985958235412116,1,109.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0910,rpmH,50S ribosomal protein L34,CDS,135,-1,542952,0.9992141764771918,1,44.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0913,tetM,Tetracycline resistance ribosomal protection protein,CDS,1920,1,20416,0.03757230220527477,1,639.0,,,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0918,,Imidazoleglycerol-phosphate dehydratase,CDS,663,-1,18716,0.03444373080299386,0,220.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0930,rpmG,50S ribosomal protein L33,CDS,144,-1,319048,0.5871555580911297,1,47.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JCVISYN3A_0931,met14p,Adenylyl-sulfate kinase,CDS,609,1,360403,0.6632626582919104,1,202.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
JCVISYN3A_0932,rpmG,50S ribosomal protein L33,CDS,162,1,515027,0.9478227903544303,1,53.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
