locus_tag,product,tier,predicted_call,measured_essential,score_all_combined,conservation,n_paralogs,gene_len_aa,n_sisters,absent_all_sisters,rogue_suspect
RS_RS14565,glucan biosynthesis protein G,CONFIDENT_NONESSENTIAL,non-essential,0,0.1629137017908558,0.0,2.0,509,3,False,False
RS_RS14570,glucans biosynthesis glucosyltransferase MdoH,PHENOTYPE_REQUIRED,unknown,0,0.097518935845082,0.0,0.0,863,3,False,True
RS_RS14575,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.2612494531676197,0.0,0.0,106,3,False,True
RS_RS14580,aminoacyl-tRNA deacylase,PHENOTYPE_REQUIRED,unknown,0,0.3531647304542419,0.1111111111111111,0.0,163,3,False,False
RS_RS14585,CDGSH iron-sulfur domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2730601387539037,0.0,0.0,76,3,False,True
RS_RS14590,energy-dependent translational throttle protein EttA,PHENOTYPE_REQUIRED,unknown,0,0.3774701838957249,0.2682926829268293,8.0,556,3,False,False
RS_RS14595,cytochrome o ubiquinol oxidase subunit IV,PHENOTYPE_REQUIRED,unknown,1,0.6451213439861885,0.375,0.0,122,3,False,False
RS_RS14600,cytochrome o ubiquinol oxidase subunit III,PHENOTYPE_REQUIRED,unknown,0,0.4937335141731652,0.2647058823529412,3.0,212,3,False,False
RS_RS14605,cytochrome o ubiquinol oxidase subunit I,PHENOTYPE_REQUIRED,unknown,0,0.3295867607325274,0.2702702702702703,2.0,660,3,False,False
RS_RS14610,ubiquinol oxidase subunit II,PHENOTYPE_REQUIRED,unknown,0,0.3322449069595275,0.16,1.0,330,3,False,False
RS_RS14615,RNA polymerase sigma factor,PHENOTYPE_REQUIRED,unknown,1,0.7968211219162854,0.5526315789473685,6.0,175,3,False,False
RS_RS14620,FecR family protein,PHENOTYPE_REQUIRED,unknown,1,0.494247114913552,0.2916666666666667,1.0,275,3,False,False
RS_RS14625,TonB-dependent siderophore receptor,CONFIDENT_NONESSENTIAL,non-essential,0,0.1432993225977065,0.054054054054054,13.0,802,3,False,False
RS_RS14630,gamma-glutamyltransferase family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1415887591769895,0.0263157894736842,2.0,624,3,False,False
RS_RS14635,TonB-dependent receptor,CONFIDENT_NONESSENTIAL,non-essential,0,0.1624490144144646,0.054054054054054,13.0,700,3,False,False
RS_RS14640,sensor histidine kinase,PHENOTYPE_REQUIRED,unknown,0,0.1649700931086006,0.0,0.0,433,3,False,True
RS_RS14645,GNAT family N-acetyltransferase,PHENOTYPE_REQUIRED,unknown,0,0.2428061842957192,0.0,0.0,176,3,False,True
RS_RS14655,ClpXP protease specificity-enhancing factor,PHENOTYPE_REQUIRED,unknown,0,0.4583517944604128,0.2307692307692307,0.0,166,3,False,False
RS_RS14660,glutathione S-transferase N-terminal domain-containing protein,PHENOTYPE_REQUIRED,unknown,1,0.794705140548058,0.5588235294117647,10.0,204,3,False,False
RS_RS14665,cytochrome c1,PHENOTYPE_REQUIRED,unknown,0,0.655463798465305,0.44,0.0,249,3,False,False
RS_RS14670,cytochrome b,PHENOTYPE_REQUIRED,unknown,0,0.4400223925489973,0.32,0.0,468,3,False,False
RS_RS14675,ubiquinol-cytochrome c reductase iron-sulfur subunit,PHENOTYPE_REQUIRED,unknown,0,0.7767965781123243,0.56,0.0,203,3,False,False
RS_RS14680,large conductance mechanosensitive channel protein MscL,PHENOTYPE_REQUIRED,unknown,1,0.3021171118026945,0.0588235294117647,0.0,142,3,False,True
RS_RS14685,Nif3-like dinuclear metal center hexameric protein,PHENOTYPE_REQUIRED,unknown,0,0.2391803094533677,0.0416666666666666,0.0,249,3,False,True
RS_RS14690,Do family serine endopeptidase,PHENOTYPE_REQUIRED,unknown,0,0.3807957562071838,0.2307692307692307,2.0,404,3,False,False
RS_RS14695,porin,PHENOTYPE_REQUIRED,unknown,1,0.353224151165959,0.2,4.0,380,3,False,False
RS_RS14700,ABC transporter substrate-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.307152537308148,0.1666666666666666,1.0,381,3,False,False
RS_RS14705,response regulator,CONFIDENT_ESSENTIAL,essential,1,0.9172774307663828,0.7948717948717948,17.0,236,3,False,False
RS_RS14710,sensor histidine kinase,PHENOTYPE_REQUIRED,unknown,0,0.4923947903590936,0.358974358974359,10.0,501,3,False,False
RS_RS14715,ABC transporter substrate-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.3246502894502941,0.1666666666666666,1.0,366,3,False,False
RS_RS14720,ABC transporter permease,PHENOTYPE_REQUIRED,unknown,0,0.1908424647030037,0.0967741935483871,0.0,604,3,False,True
RS_RS14725,ABC transporter ATP-binding protein,PHENOTYPE_REQUIRED,unknown,1,0.3435520259050064,0.1794871794871795,6.0,359,3,False,False
RS_RS14730,twin-arginine translocase subunit TatC,PHENOTYPE_REQUIRED,unknown,0,0.7761287374360006,0.5897435897435898,0.0,268,3,False,False
RS_RS14735,Sec-independent protein translocase protein TatB,CONFIDENT_ESSENTIAL,essential,0,0.8475582121926952,0.6666666666666666,0.0,173,3,False,False
RS_RS14740,Sec-independent protein translocase subunit TatA,CONFIDENT_ESSENTIAL,essential,1,0.9341246821093984,0.8387096774193549,0.0,86,3,False,False
RS_RS14745,DUF4870 family protein,PHENOTYPE_REQUIRED,unknown,0,0.2414831911423893,0.0,0.0,118,3,False,True
RS_RS14750,phosphoribosyl-ATP diphosphatase,PHENOTYPE_REQUIRED,unknown,1,0.6046788499483892,0.36,0.0,125,3,False,False
RS_RS14755,phosphoribosyl-AMP cyclohydrolase,PHENOTYPE_REQUIRED,unknown,1,0.5471036232587986,0.3076923076923077,0.0,141,3,False,False
RS_RS14760,imidazole glycerol phosphate synthase subunit HisF,PHENOTYPE_REQUIRED,unknown,1,0.5427687035054841,0.35,0.0,257,3,False,False
RS_RS14765,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase,PHENOTYPE_REQUIRED,unknown,1,0.511331913508121,0.3170731707317073,0.0,248,3,False,False
RS_RS14770,imidazole glycerol phosphate synthase subunit HisH,PHENOTYPE_REQUIRED,unknown,1,0.4408369114560026,0.2439024390243902,0.0,218,3,False,False
RS_RS14775,MarC family protein,PHENOTYPE_REQUIRED,unknown,1,0.4701204864566648,0.2631578947368421,1.0,208,3,False,False
RS_RS14780,imidazoleglycerol-phosphate dehydratase HisB,PHENOTYPE_REQUIRED,unknown,1,0.547573753429999,0.3333333333333333,0.0,197,3,False,False
RS_RS14785,histidinol-phosphate transaminase,PHENOTYPE_REQUIRED,unknown,1,0.3817719317032735,0.2439024390243902,2.0,377,3,False,False
RS_RS14790,histidinol dehydrogenase,PHENOTYPE_REQUIRED,unknown,1,0.3824443176914759,0.275,0.0,443,3,False,False
RS_RS14800,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,CONFIDENT_ESSENTIAL,essential,1,0.9362974184254482,0.9743589743589745,0.0,422,3,False,False
RS_RS14805,BolA family protein,PHENOTYPE_REQUIRED,unknown,0,0.5842881940691141,0.3235294117647059,1.0,79,3,False,False
RS_RS14810,ABC transporter permease,CONFIDENT_NONESSENTIAL,non-essential,0,0.2397913336516643,0.0555555555555555,1.0,263,3,False,False
RS_RS14815,ABC transporter ATP-binding protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2023103197376179,0.0256410256410256,3.0,322,3,False,False
RS_RS14820,STAS domain-containing protein,CONFIDENT_ESSENTIAL,essential,0,0.8431630295678442,0.6428571428571429,0.0,105,3,False,False
RS_RS14825,MlaC/ttg2D family ABC transporter substrate-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.287148782457919,0.09375,0.0,212,3,False,True
RS_RS14830,MlaA family lipoprotein,PHENOTYPE_REQUIRED,unknown,0,0.242978866472595,0.0666666666666666,0.0,270,3,False,True
RS_RS14835,outer membrane lipid asymmetry maintenance protein MlaD,PHENOTYPE_REQUIRED,unknown,0,0.3004739537659539,0.0967741935483871,0.0,174,3,False,True
RS_RS14840,lipid asymmetry maintenance ABC transporter permease subunit MlaE,PHENOTYPE_REQUIRED,unknown,0,0.3611865052531129,0.1891891891891892,0.0,256,3,False,False
RS_RS14845,ABC transporter ATP-binding protein,CONFIDENT_ESSENTIAL,essential,1,0.9412242088857072,0.926829268292683,10.0,280,3,False,False
RS_RS14850,Bug family tripartite tricarboxylate transporter substrate binding protein,PHENOTYPE_REQUIRED,unknown,0,0.1696542233990239,0.0,0.0,345,3,False,True
RS_RS14855,glutamate synthase subunit beta,PHENOTYPE_REQUIRED,unknown,0,0.1758371723062278,0.0555555555555555,0.0,488,3,False,True
RS_RS14860,glutamate synthase-related protein,PHENOTYPE_REQUIRED,unknown,0,0.0369962881374193,0.0555555555555555,0.0,1583,3,False,True
RS_RS14865,transposase,PHENOTYPE_REQUIRED,unknown,0,0.1935264899862142,0.0,0.0,242,3,False,True
RS_RS14870,OmpW/AlkL family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2107281932174004,0.0,1.0,225,3,False,False
RS_RS14875,deoxyguanosinetriphosphate triphosphohydrolase,PHENOTYPE_REQUIRED,unknown,0,0.1812712759077725,0.0285714285714285,0.0,388,3,False,True
RS_RS14880,3-dehydroquinate synthase,CONFIDENT_ESSENTIAL,essential,1,0.8227857174991086,0.7027027027027027,0.0,369,3,False,False
RS_RS14885,shikimate kinase,CONFIDENT_ESSENTIAL,essential,0,0.8988366777841612,0.7837837837837838,0.0,191,3,False,False
RS_RS14890,temperature dependent type IV pilus secretin PilQ,PHENOTYPE_REQUIRED,unknown,0,0.1060567879334376,0.0,0.0,713,3,False,True
RS_RS14895,pilus assembly protein PilP,PHENOTYPE_REQUIRED,unknown,0,0.2161519097555544,0.0,0.0,182,3,False,True
RS_RS14900,type 4a pilus biogenesis protein PilO,PHENOTYPE_REQUIRED,unknown,0,0.255347077321021,0.0625,0.0,220,3,False,True
RS_RS14905,PilN domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.208428149497436,0.0,0.0,211,3,False,True
RS_RS14910,type IV pilus biogenesis protein PilM,PHENOTYPE_REQUIRED,unknown,0,0.173212706556171,0.0,0.0,357,3,False,True
RS_RS14915,penicillin-binding protein 1A,PHENOTYPE_REQUIRED,unknown,1,0.4328073421949244,0.4358974358974359,0.0,802,3,False,False
RS_RS14920,iron donor protein CyaY,PHENOTYPE_REQUIRED,unknown,0,0.5171650672040043,0.28,0.0,114,3,False,False
RS_RS14925,LPS translocon maturation chaperone LptM,PHENOTYPE_REQUIRED,unknown,1,0.2475332162962683,0.0,0.0,77,3,False,True
RS_RS14930,diaminopimelate decarboxylase,PHENOTYPE_REQUIRED,unknown,1,0.662286621131323,0.5121951219512195,1.0,420,3,False,False
RS_RS14935,protein-methionine-sulfoxide reductase heme-binding subunit MsrQ,PHENOTYPE_REQUIRED,unknown,0,0.2057889347643101,0.0,0.0,218,3,False,True
RS_RS14940,protein-methionine-sulfoxide reductase catalytic subunit MsrP,PHENOTYPE_REQUIRED,unknown,0,0.1787879363602555,0.0,0.0,332,3,False,True
RS_RS14945,anti-sigma factor family protein,PHENOTYPE_REQUIRED,unknown,0,0.4436917773532243,0.2777777777777778,0.0,287,3,False,False
RS_RS14950,RNA polymerase sigma factor,PHENOTYPE_REQUIRED,unknown,1,0.7729571289690299,0.5526315789473685,6.0,178,3,False,False
RS_RS14955,COG4315 family predicted lipoprotein,PHENOTYPE_REQUIRED,unknown,0,0.2260916624891544,0.0,0.0,149,3,False,True
RS_RS14960,c-type cytochrome biogenesis protein CcsB,CONFIDENT_ESSENTIAL,essential,1,0.8509663430711484,0.75,0.0,396,3,False,False
RS_RS14965,cytochrome c biogenesis protein ResB,CONFIDENT_ESSENTIAL,essential,1,0.9120699313853878,1.0,0.0,728,3,False,False
RS_RS14970,c-type cytochrome,PHENOTYPE_REQUIRED,unknown,0,0.446496308706934,0.25,0.0,220,3,False,False
RS_RS14975,ribosome biogenesis GTP-binding protein YihA/YsxC,CONFIDENT_ESSENTIAL,essential,1,0.949396305924592,0.945945945945946,0.0,235,3,False,False
RS_RS14980,porphobilinogen synthase,CONFIDENT_ESSENTIAL,essential,1,0.8929585845196354,0.8,0.0,332,3,False,False
RS_RS14985,protein-disulfide reductase DsbD,PHENOTYPE_REQUIRED,unknown,1,0.5112180386974334,0.4444444444444444,0.0,609,3,False,False
RS_RS14990,divalent-cation tolerance protein CutA,PHENOTYPE_REQUIRED,unknown,0,0.3194332096913724,0.0869565217391304,0.0,113,3,False,True
RS_RS14995,50S ribosomal protein L17,CONFIDENT_ESSENTIAL,essential,1,0.9600906611935934,0.9736842105263158,0.0,133,3,False,False
RS_RS15000,DNA-directed RNA polymerase subunit alpha,CONFIDENT_ESSENTIAL,essential,1,0.952801391597586,1.0,0.0,327,3,False,False
RS_RS15005,30S ribosomal protein S4,CONFIDENT_ESSENTIAL,essential,1,0.960955192540213,1.0,0.0,208,3,False,False
RS_RS15010,30S ribosomal protein S11,CONFIDENT_ESSENTIAL,essential,1,0.9644081006118164,1.0,0.0,134,3,False,False
RS_RS15015,30S ribosomal protein S13,CONFIDENT_ESSENTIAL,essential,1,0.9656196994238424,1.0,0.0,122,3,False,False
RS_RS25650,50S ribosomal protein L36,CONFIDENT_ESSENTIAL,essential,1,0.970579248244779,1.0,0.0,39,3,False,False
RS_RS15020,translation initiation factor IF-1,CONFIDENT_ESSENTIAL,essential,1,0.9654495724323046,0.9743589743589745,1.0,73,3,False,False
RS_RS15025,preprotein translocase subunit SecY,CONFIDENT_ESSENTIAL,essential,1,0.9391888105115044,0.975609756097561,0.0,441,3,False,False
RS_RS15030,50S ribosomal protein L15,CONFIDENT_ESSENTIAL,essential,1,0.9555829827611538,0.9487179487179488,0.0,144,3,False,False
RS_RS15035,50S ribosomal protein L30,CONFIDENT_ESSENTIAL,essential,1,0.9649579292757072,0.9736842105263158,0.0,61,3,False,False
RS_RS15040,30S ribosomal protein S5,CONFIDENT_ESSENTIAL,essential,1,0.9630998516611224,1.0,0.0,173,3,False,False
RS_RS15045,50S ribosomal protein L18,CONFIDENT_ESSENTIAL,essential,1,0.9661215845804983,1.0,0.0,119,3,False,False
RS_RS15050,50S ribosomal protein L6,CONFIDENT_ESSENTIAL,essential,1,0.9632067319479652,1.0,0.0,178,3,False,False
RS_RS15055,30S ribosomal protein S8,CONFIDENT_ESSENTIAL,essential,1,0.965481339706902,1.0,0.0,132,3,False,False
RS_RS15060,30S ribosomal protein S14,CONFIDENT_ESSENTIAL,essential,1,0.9672809328380164,1.0,0.0,102,3,False,False
RS_RS15065,50S ribosomal protein L5,CONFIDENT_ESSENTIAL,essential,1,0.9635055237111726,1.0,0.0,181,3,False,False
RS_RS15070,50S ribosomal protein L24,CONFIDENT_ESSENTIAL,essential,1,0.9670317185776812,1.0,0.0,103,3,False,False
RS_RS15075,50S ribosomal protein L14,CONFIDENT_ESSENTIAL,essential,1,0.9660471781771972,1.0,0.0,123,3,False,False
RS_RS15080,30S ribosomal protein S17,CONFIDENT_ESSENTIAL,essential,1,0.9679747151472602,1.0,0.0,90,3,False,False
RS_RS15085,50S ribosomal protein L29,CONFIDENT_ESSENTIAL,essential,1,0.969372862140084,1.0,0.0,65,3,False,False
RS_RS15090,50S ribosomal protein L16,CONFIDENT_ESSENTIAL,essential,1,0.965424145004281,1.0,0.0,139,3,False,False
RS_RS15095,30S ribosomal protein S3,CONFIDENT_ESSENTIAL,essential,1,0.957858073585006,1.0,0.0,265,3,False,False
RS_RS15100,50S ribosomal protein L22,CONFIDENT_ESSENTIAL,essential,1,0.9671964248701176,1.0,0.0,110,3,False,False
RS_RS15105,30S ribosomal protein S19,CONFIDENT_ESSENTIAL,essential,1,0.9681891639551412,1.0,0.0,92,3,False,False
RS_RS15110,50S ribosomal protein L2,CONFIDENT_ESSENTIAL,essential,1,0.9570005657338976,1.0,0.0,277,3,False,False
RS_RS15115,50S ribosomal protein L23,CONFIDENT_ESSENTIAL,essential,1,0.9679628186636288,1.0,0.0,105,3,False,False
RS_RS15120,50S ribosomal protein L4,CONFIDENT_ESSENTIAL,essential,1,0.9617350869324692,1.0,0.0,207,3,False,False
RS_RS15125,50S ribosomal protein L3,CONFIDENT_ESSENTIAL,essential,1,0.9609342735469278,1.0,0.0,221,3,False,False
RS_RS15130,30S ribosomal protein S10,CONFIDENT_ESSENTIAL,essential,1,0.9671943816401734,1.0,0.0,105,3,False,False
RS_RS15140,elongation factor G,CONFIDENT_ESSENTIAL,essential,1,0.9216549275038824,1.0,1.0,704,3,False,False
RS_RS15145,30S ribosomal protein S7,CONFIDENT_ESSENTIAL,essential,1,0.9609952036818828,0.9743589743589745,0.0,157,3,False,False
RS_RS15150,30S ribosomal protein S12,CONFIDENT_ESSENTIAL,essential,1,0.9666489384175978,1.0,0.0,126,3,False,False
RS_RS15155,DNA helicase RecQ,PHENOTYPE_REQUIRED,unknown,0,0.1708202799220014,0.081081081081081,0.0,638,3,False,True
RS_RS15160,class I SAM-dependent methyltransferase,PHENOTYPE_REQUIRED,unknown,0,0.2213925832850554,0.0,0.0,197,3,False,True
RS_RS15165,YfaP family protein,PHENOTYPE_REQUIRED,unknown,0,0.2017772877569614,0.0,0.0,283,3,False,True
RS_RS15170,YfaP family protein,PHENOTYPE_REQUIRED,unknown,0,0.2065466596706391,0.0,0.0,264,3,False,True
RS_RS15175,YfaQ family protein,PHENOTYPE_REQUIRED,unknown,0,0.1352709356201393,0.0,0.0,577,3,False,True
RS_RS15180,alpha-2-macroglobulin family protein,PHENOTYPE_REQUIRED,unknown,0,0.0315799664443476,0.0,0.0,1594,3,False,True
RS_RS15185,DUF1175 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.3222409375025976,0.125,0.0,242,3,False,False
RS_RS15190,DUF2138 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.131951287700781,0.0,0.0,614,3,False,True
RS_RS15195,DNA-directed RNA polymerase subunit beta',PHENOTYPE_REQUIRED,unknown,1,0.7996275148744967,1.0,0.0,1410,3,False,False
RS_RS15200,DNA-directed RNA polymerase subunit beta,CONFIDENT_ESSENTIAL,essential,1,0.8098931096978508,1.0,0.0,1369,3,False,False
RS_RS15205,50S ribosomal protein L7/L12,CONFIDENT_ESSENTIAL,essential,1,0.9675782233252264,1.0,0.0,125,3,False,False
RS_RS15210,50S ribosomal protein L10,CONFIDENT_ESSENTIAL,essential,1,0.965209037184076,1.0,0.0,169,3,False,False
RS_RS15215,50S ribosomal protein L1,CONFIDENT_ESSENTIAL,essential,1,0.9612952349461744,1.0,0.0,232,3,False,False
RS_RS15220,50S ribosomal protein L11,CONFIDENT_ESSENTIAL,essential,1,0.9665714003753048,1.0,0.0,144,3,False,False
RS_RS15225,transcription termination/antitermination protein NusG,CONFIDENT_ESSENTIAL,essential,1,0.9641024294076036,1.0,0.0,195,3,False,False
RS_RS15230,preprotein translocase subunit SecE,CONFIDENT_ESSENTIAL,essential,1,0.9672575659051412,1.0,0.0,127,3,False,False
RS_RS15240,elongation factor Tu,CONFIDENT_ESSENTIAL,essential,1,0.9265382454748662,0.902439024390244,1.0,397,3,False,False
RS_RS15290,CHAD domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2028501289785799,0.0,0.0,286,3,False,True
RS_RS15295,DeoR/GlpR family DNA-binding transcription regulator,PHENOTYPE_REQUIRED,unknown,0,0.4070021214978686,0.2121212121212121,0.0,255,3,False,False
RS_RS15300,glycerol-3-phosphate dehydrogenase,PHENOTYPE_REQUIRED,unknown,0,0.5710797975903804,0.4482758620689655,0.0,526,3,False,False
RS_RS15305,ABC transporter ATP-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.1845814844629299,0.0,0.0,373,3,False,True
RS_RS15310,ABC transporter ATP-binding protein,PHENOTYPE_REQUIRED,unknown,1,0.3521986424232281,0.1794871794871795,6.0,366,3,False,False
RS_RS15315,carbohydrate ABC transporter permease,PHENOTYPE_REQUIRED,unknown,0,0.2693748236509851,0.074074074074074,2.0,297,3,False,False
RS_RS15320,carbohydrate ABC transporter permease,PHENOTYPE_REQUIRED,unknown,0,0.3109677317995228,0.1111111111111111,2.0,277,3,False,False
RS_RS15325,DUF2160 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.7927411873059679,0.5333333333333333,0.0,94,3,False,False
RS_RS15330,ABC transporter substrate-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.1417118320903767,0.0,0.0,581,3,False,True
RS_RS15335,glycerol kinase GlpK,CONFIDENT_NONESSENTIAL,non-essential,0,0.1724598148055747,0.027027027027027,1.0,499,3,False,False
RS_RS15340,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.2419740680272052,0.0,0.0,124,3,False,True
RS_RS15345,DUF1415 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2228817458713164,0.0,0.0,209,3,False,True
RS_RS15350,PIN domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.5856195891566365,0.3333333333333333,0.0,138,2,False,False
RS_RS15355,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,CONFIDENT_ESSENTIAL,essential,1,0.9678333032711484,1.0,0.0,78,2,False,False
RS_RS15360,glucan biosynthesis protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1425217273865956,0.0,2.0,536,3,False,False
RS_RS15365,AGE family epimerase/isomerase,PHENOTYPE_REQUIRED,unknown,0,0.2027381898408803,0.0454545454545454,0.0,411,3,False,True
RS_RS15370,MFS transporter,CONFIDENT_NONESSENTIAL,non-essential,0,0.2557144426086186,0.09375,11.0,432,3,False,False
RS_RS15375,MFS transporter,PHENOTYPE_REQUIRED,unknown,0,0.1677457786071462,0.0,0.0,434,3,False,True
RS_RS15380,ABC transporter substrate-binding protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2350399252666256,0.0666666666666666,12.0,389,3,False,False
RS_RS15385,AraC family transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,0,0.259348083177121,0.0689655172413793,1.0,269,3,False,False
RS_RS15390,ATP-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.5110982381808011,0.358974358974359,10.0,434,3,False,False
RS_RS15395,response regulator transcription factor,CONFIDENT_ESSENTIAL,essential,1,0.9128812462674688,0.7948717948717948,17.0,244,3,False,False
RS_RS15400,MipA/OmpV family protein,PHENOTYPE_REQUIRED,unknown,0,0.2769654081072494,0.0833333333333333,1.0,262,3,False,False
RS_RS15405,PepSY-associated TM helix domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2081172837154791,0.0,0.0,248,3,False,True
RS_RS15410,mechanosensitive ion channel family protein,PHENOTYPE_REQUIRED,unknown,0,0.1009562707231031,0.0,0.0,757,3,False,True
RS_RS15415,MFS transporter,PHENOTYPE_REQUIRED,unknown,0,0.2827387999722018,0.1463414634146341,10.0,429,3,False,False
RS_RS15420,glutathione S-transferase,PHENOTYPE_REQUIRED,unknown,0,0.2102847096248702,0.0,0.0,239,3,False,True
RS_RS15425,hypothetical protein,CONFIDENT_ESSENTIAL,essential,0,0.9628688356763117,1.0,0.0,139,3,False,False
RS_RS15430,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.2295448967750856,0.0,0.0,142,3,False,True
RS_RS15435,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.2467930775337221,0.0,0.0,77,3,False,True
RS_RS15440,hypothetical protein,PHENOTYPE_REQUIRED,unknown,1,0.2464875090082095,0.0,0.0,74,3,False,True
