pid	reaction_id	reaction	category	PREDICTED_GENE	is_real_gene	copied	starved	n_examples	top_similarity	compartment_ok	compartments	reason
769	R-HSA-192475		transition	PNLIPRP2	True	False	False	12	0.500	True	extracellular region	Pancreatic-lipase-related protein 2, a colipase-independent luminal triacylglycerol/galactolipid lipase generating diacylglycerol.
770	R-HSA-192916		transition	ANP32A	True	False	True	0	0.000	True	nucleoplasm	Host factor bridging replicase and encapsidating polymerase so the cRNP can initiate vRNA synthesis.
771	R-HSA-192624		transition	ANP32A	True	False	False	12	0.111	True	nucleoplasm	Host cofactor supporting processive cRNA elongation and co-replicational NP encapsidation by the influenza polymerase.
772	R-HSA-192434		transition	PNLIP	True	False	False	12	0.286	True	extracellular region	Second sn-1/sn-3 ester cleavage by pancreatic lipase converting diacylglycerol to 2-monoacylglycerol.
773	R-HSA-193369		transition	ACOX2	True	False	True	2	0.286	True	peroxisomal matrix	Branched-chain acyl-CoA oxidase introducing the 24-ene into the C27 dihydroxy bile-acid-CoA with H2O2 release.
774	R-HSA-193068		transition	CYP17A1	True	False	False	12	0.400	True	cytosol	Microsomal steroid 17alpha-hydroxylation of pregnenolone.
775	R-HSA-193393		transition	CYP27A1	True	False	False	12	0.556	True	mitochondrial matrix	Mitochondrial sterol 26/27-hydroxylation of the 5beta-cholestane-3alpha,7alpha-diol side chain.
776	R-HSA-193073		transition	HSD3B2	True	False	True	6	0.333	True	cytosol	NAD+-dependent oxidation of the 3beta-hydroxyl of DHEA coupled to Delta5->Delta4 isomerisation.
777	R-HSA-193401		transition	SLC27A2	True	False	False	12	0.250	True	cytosol	Very-long-chain acyl-CoA synthetase that thioesterifies C27 trihydroxycholestanoic acid via an acyl-AMP intermediate.
778	R-HSA-193407		transition	SLC27A2	True	False	False	12	0.250	True	cytosol	Same ATP-dependent CoA ligase acting on the C27 dihydroxycholestanoic acid side-chain carboxylate.
779	R-HSA-193460		transition	CYP27A1	True	False	False	12	0.556	True	mitochondrial matrix	Third P450 oxidation converting the C26 aldehyde of the bile-acid intermediate to the carboxylic acid.
780	R-HSA-193070		transition	CYP17A1	True	False	False	12	0.333	True	cytosol	17,20-lyase activity of the same P450 cleaving the C17-C20 bond of 17alpha-hydroxypregnenolone to DHEA.
781	R-HSA-193099		transition	CYP17A1	True	False	False	12	0.333	True	cytosol	17,20-lyase scission of the 17alpha-hydroxyprogesterone side chain to androstenedione.
782	R-HSA-193455		transition	HSD17B4	True	False	True	10	0.429	True	peroxisomal matrix	NAD+-dependent (24R)-hydroxyacyl-CoA dehydrogenase domain of the peroxisomal D-bifunctional protein.
783	R-HSA-193362		transition	ABCB11	True	False	True	1	0.200	True	cytosol;extracellular region	ATP-hydrolysing canalicular export of conjugated bile salts out of the hepatocyte.
784	R-HSA-193424		transition	SLC27A5	True	False	False	12	0.250	True	cytosol	Bile-acyl-CoA synthetase forming the CoA thioester of dihydroxycholestanoic acid at the expense of ATP to AMP.
785	R-HSA-193482		transition	ABCD3	True	False	True	1	0.333	True	cytosol;peroxisomal matrix	ATP-dependent peroxisomal import of the C27 dihydroxycholestanoyl-CoA ester.
786	R-HSA-193072		transition	CYP17A1	True	False	False	12	0.400	True	cytosol	17alpha-hydroxylation of progesterone by the microsomal P450.
787	R-HSA-193661		transition	KPNB1	True	False	True	0	0.000	True	cytosol;nucleoplasm	Importin-beta-mediated NLS-dependent nuclear import of a transcription factor from the cytosol.
788	R-HSA-193533		transition	SCP2	True	True	False	12	0.333	True	peroxisomal matrix	SCPx thiolase cleaving the 24-keto bile-acid-CoA to chenodeoxycholoyl-CoA plus propionyl-CoA.
789	R-HSA-193666		transition	IPO7	True	False	True	3	0.333	True	cytosol;nucleoplasm	Beta-like importin carrying activated, dually phosphorylated JNK through the nuclear pore.
790	R-HSA-193535		transition	HSD17B4	True	False	False	12	0.250	True	peroxisomal matrix	D-bifunctional protein hydratase adding water across the 24-ene of the dihydroxy bile-acid-CoA.
791	R-HSA-193497		transition	CYP27A1	True	False	False	12	0.429	True	mitochondrial matrix	Successive P450 oxidation of the C26 alcohol to the aldehyde on the 5beta-cholestane bile-acid precursor.
792	R-HSA-193647		transition	IRAK1	True	False	True	0	0.000	True	cytosol;plasma membrane	Autophosphorylation of IRAK1 within the MyD88-nucleated p75NTR signalling complex, consuming ATP.
793	R-HSA-193508		transition	HSD17B4	True	False	True	11	0.429	True	peroxisomal matrix	NAD+-dependent 24-hydroxyacyl-CoA dehydrogenation to the 24-keto bile-acid-CoA.
794	R-HSA-193682		transition	PSEN1	True	False	True	1	0.200	True	cytosol;plasma membrane	Intramembrane gamma-secretase proteolysis of the p75NTR membrane stub, releasing its intracellular domain.
795	R-HSA-193691		transition	KPNB1	True	False	True	3	0.333	True	cytosol;nucleoplasm	Importin-beta-dependent translocation of the freed NF-kB p50:RELA dimer through the nuclear pore.
796	R-HSA-193702		transition	KPNB1	True	False	True	0	0.000	True	cytosol;nucleoplasm	Karyopherin-mediated nuclear import of the released p75NTR intracellular domain.
797	R-HSA-193711		transition	SLC27A2	True	False	False	12	0.250	True	cytosol	ATP-dependent CoA thioesterification of the 24-hydroxylated C27 bile-acid intermediate.
798	R-HSA-193743		transition	SLC27A5	True	False	False	12	0.250	True	cytosol	Bile-acyl-CoA synthetase activating the same trihydroxy C27 acid to its CoA ester with AMP release.
799	R-HSA-193719		transition	CYP27A1	True	False	False	12	0.556	True	mitochondrial matrix	Mitochondrial P450 oxidation of the C27 alcohol to the aldehyde on the 24(S)-hydroxylated bile-acid intermediate.
800	R-HSA-193737		transition	CYP27A1	True	False	False	12	0.556	True	mitochondrial matrix	Mitochondrial P450 that oxidises the C27 aldehyde of the cholestanoid side chain to the carboxylic acid, the last of its three successive 27-oxidations.
801	R-HSA-193746		transition	AKR1D1	True	False	False	12	0.200	True	cytosol;endoplasmic reticulum membrane	NADPH-dependent saturation of the Δ4 double bond of a 3-oxo-Δ4 cholestenone to the 5β-H configuration.
802	R-HSA-194083		transition	SLCO1B1	True	False	True	0	0.000	True	cytosol;extracellular region	Na+-independent, ATP-independent sinusoidal uptake of conjugated cholate (glyco-/tauro-) by an organic anion transporting polypeptide.
803	R-HSA-193753		transition	ABCD3	True	False	True	1	0.333	True	cytosol;peroxisomal matrix	ATP-hydrolysing peroxisomal membrane half-transporter that imports bile-acid (trihydroxycoprostanoyl) CoA esters into the peroxisomal matrix.
804	R-HSA-193824		transition	AKR1D1	True	False	False	12	0.200	True	cytosol;endoplasmic reticulum membrane	Δ4-3-oxosteroid 5β-reduction of the 7α,27-dihydroxy-cholestenone ring A.
805	R-HSA-193995		transition	CYP11B2	True	False	False	12	0.444	True	mitochondrial matrix	Mitochondrial aldosterone synthase performing the C18 hydroxylation of corticosterone.
806	R-HSA-193965		transition	CYP11B2	True	False	False	12	0.500	True	mitochondrial matrix	Same mitochondrial P450 carries out the second oxidation at C18, converting the 18-hydroxyl to the 18-aldehyde of aldosterone.
807	R-HSA-193821		transition	AKR1D1	True	False	False	12	0.200	True	cytosol;endoplasmic reticulum membrane	NADPH-dependent 5β-reduction of the Δ4 bond in the 7α,12α,27-trihydroxy-cholestenone.
808	R-HSA-193841		transition	AKR1C4	True	False	False	12	0.200	True	cytosol	Liver 3α-hydroxysteroid dehydrogenase reducing the ring-A 3-oxo group of a 5β-cholestanone to the 3α-alcohol.
809	R-HSA-193792		transition	CYP27A1	True	False	False	12	0.556	True	mitochondrial matrix	Mitochondrial sterol 27-hydroxylase introducing the terminal side-chain hydroxyl on a 5β-cholestane triol.
810	R-HSA-194079		transition	SLCO1B3	True	False	True	0	0.000	True	cytosol;extracellular region	The second hepatic OATP isoform mediating sodium-independent uptake of glyco-/taurocholate across the basolateral membrane.
811	R-HSA-193758		transition	AKR1C4	True	False	False	12	0.200	True	cytosol	3-oxo to 3α-hydroxy reduction of the 5β-reduced bile-acid intermediate by cytosolic 3α-HSD.
812	R-HSA-194017		transition	CYP11B2	True	False	False	12	0.444	True	mitochondrial matrix	11β-hydroxylation of deoxycorticosterone in the mineralocorticoid branch, done by the same mitochondrial enzyme that continues to 18-oxidation.
813	R-HSA-194023		transition	HSD11B1	True	False	False	12	0.200	True	cytosol	NADP(H)-linked 11β-hydroxysteroid dehydrogenase oxidising the 11β-hydroxyl of cortisol to the 11-ketone of cortisone (type 2 is NAD-dependent).
814	R-HSA-193961		transition	HSD3B2	True	False	True	0	0.000	True	cytosol	Δ5→Δ4 ketosteroid isomerase activity shifting the 3-oxo-Δ5 system into conjugation with ring A.
815	R-HSA-193789		transition	HSD3B7	True	False	True	5	0.333	True	cytosol;endoplasmic reticulum membrane	ER 3β-hydroxy-Δ5-C27-steroid oxidoreductase converting the 3β-ol/Δ5 sterol into the 3-oxo-Δ4 bile-acid intermediate.
816	R-HSA-193997		transition	CYP11B1	True	False	False	12	0.444	True	mitochondrial matrix	Mitochondrial steroid 11β-hydroxylase converting 11-deoxycortisol to cortisol in the glucocorticoid branch.
817	R-HSA-193800		transition	AKR1C4	True	False	False	12	0.200	True	cytosol	Cytosolic 3α-HSD reduction of the 3-oxo group of the 5β-cholestane triol-one to the 3α-hydroxy tetrol.
818	R-HSA-193816		transition	HSD3B7	True	False	True	5	0.333	True	cytosol;endoplasmic reticulum membrane	NAD+-dependent 3β-dehydrogenation/isomerisation of a 7α,27-dihydroxy Δ5 sterol to the 3-oxo-Δ4 species.
819	R-HSA-193981		transition	CYP21A2	True	False	False	12	0.400	True	cytosol	Microsomal steroid 21-hydroxylase adding the C21 hydroxyl to 17α-hydroxyprogesterone.
820	R-HSA-193964		transition	CYP21A2	True	False	False	12	0.400	True	cytosol	Same 21-hydroxylase acting on progesterone to give deoxycorticosterone.
821	R-HSA-193845		transition	CYP8B1	True	False	False	12	0.400	True	cytosol;endoplasmic reticulum membrane	Sterol 12α-hydroxylase that installs the 12α-OH determining the cholic-acid branch of bile acid synthesis.
822	R-HSA-194121		transition	SLC10A1	True	False	False	12	0.400	True	cytosol;extracellular region	Hepatic Na+/taurocholate cotransporting polypeptide driving electrogenic Na+-coupled bile-salt uptake.
823	R-HSA-194632		transition	HSD17B7	True	False	False	12	0.200	True	cytosol;endoplasmic reticulum membrane	3-ketosteroid reductase of the post-squalene pathway reducing zymosterone's 3-oxo group back to the 3β-alcohol.
824	R-HSA-194187		transition	SLC10A2	True	False	False	12	0.500	True	cytosol;extracellular region	Apical sodium-dependent bile acid transporter performing Na+-coupled ileal bile-salt reabsorption.
825	R-HSA-194669		transition	MSMO1	True	False	False	12	0.545	True	cytosol;endoplasmic reticulum membrane	Methylsterol monooxygenase carrying out successive O2/NADPH oxidations of the C4 methyl group to a carboxylate.
826	R-HSA-194642		transition	NSDHL	True	False	False	12	0.333	True	cytosol;endoplasmic reticulum membrane	Sterol-4α-carboxylate 3-dehydrogenase/decarboxylase releasing CO2 and generating the 3-oxo sterol with NAD(P)+ reduction.
827	R-HSA-194793		transition	CAPN1	True	False	True	6	0.111	True	cytosol;plasma membrane	Endoproteolytic clipping of the SNAP25 C-terminal SNARE motif (the reaction as drawn is botulinum light-chain type C chemistry, with calpain the closest human SNARE-cleaving protease).
828	R-HSA-194641		transition	MSMO1	True	False	False	12	0.545	True	cytosol;endoplasmic reticulum membrane	C4-methyl sterol oxidase converting the 4α-methyl of 14-demethyl-lanosterol into a 4α-carboxyl via three O2/NADPH steps.
829	R-HSA-194518		transition	ARHGEF12	True	False	True	6	1.000	False	plasma membrane	Guanine-nucleotide exchange on RHOA, displacing GDP so GTP can load.
830	R-HSA-194718		transition	NSDHL	True	False	False	12	0.286	True	cytosol;endoplasmic reticulum membrane	NAD+-dependent oxidative decarboxylation of the sterol 4α-carboxylate to give the 3-oxo sterol plus CO2.
831	R-HSA-194796		transition	CAPN1	True	False	True	0	0.000	True	cytosol;synaptic vesicle membrane	Cleavage of the VAMP2 SNARE motif releasing its cytosolic domain from the vesicle membrane (canonically tetanus/BoNT-B chemistry, no human orthologue).
832	R-HSA-194800		transition	CAPN1	True	False	True	6	0.111	True	cytosol;plasma membrane	Same C-terminal SNAP25 scission after Arg198, removing the last eight residues of the SNARE motif.
833	R-HSA-194689		transition	HSD17B7	True	False	False	12	0.200	True	cytosol;endoplasmic reticulum membrane	NADPH-dependent 3-ketoreduction of the 4α-methyl-zymosterone intermediate back to the 3β-hydroxy sterol.
834	R-HSA-194130		transition	SLCO1A2	True	False	True	1	1.000	True	cytosol;extracellular region	Sodium- and ATP-independent OATP-mediated influx of unconjugated and conjugated bile salts across the plasma membrane.
835	R-HSA-195690		transition	EBP	True	False	True	1	0.200	True	endoplasmic reticulum membrane	3β-hydroxysteroid Δ8,Δ7-isomerase migrating the B-ring double bond without redox cofactors.
836	R-HSA-195275		transition	GSK3B	True	True	True	2	0.333	True	cytosol	ATP-dependent serine/threonine phosphorylation of the APC 20-aa repeat region inside the beta-catenin destruction complex.
837	R-HSA-195378		transition	P4HB	True	False	True	0	0.000	True	extracellular region	Protein disulfide isomerase catalysing the interchain disulfide bonds that lock the VEGF homodimer together.
838	R-HSA-194809		transition	CAPN1	True	False	True	0	0.000	True	cytosol;synaptic vesicle membrane	Proteolysis of VAMP1 within its SNARE motif, shedding the cytoplasmic fragment (BoNT/D-type scission with no human enzyme).
839	R-HSA-195280		transition	PPP2CA	True	True	True	1	0.333	True	cytosol	PP2A catalytic subunit acting on the phosphorylated destruction-complex, the only enzymatic activity operating on this species.
840	R-HSA-194808		transition	CAPN1	True	False	True	0	0.000	True	cytosol;synaptic vesicle membrane	Cleavage of VAMP1 one residue upstream, again severing the SNARE motif from its membrane anchor.
841	R-HSA-195730		transition	RAB11A	True	False	True	0	0.000	True	Golgi membrane;plasma membrane	Rab GTPase directing post-Golgi vesicular carriage of viral envelope protein/lipid-raft complexes to the plasma membrane.
842	R-HSA-194818		transition	CAPN1	True	False	True	6	0.111	True	cytosol;plasma membrane	Removal of the nine C-terminal residues of SNAP25 (BoNT/A-type cut after Gln197), disabling SNARE zippering.
843	R-HSA-196417		transition	DHCR24	True	False	False	12	0.500	True	cytosol;endoplasmic reticulum membrane	NADPH-dependent reduction of the side-chain Δ24 double bond of desmosterol to give cholesterol.
844	R-HSA-196350		transition	HSD3B2	True	False	True	5	0.333	True	cytosol	NAD+-linked 3β-hydroxysteroid dehydrogenation of pregnenolone to the 3-oxo-Δ5 ketone.
845	R-HSA-196372		transition	HSD3B2	True	False	True	5	0.333	True	cytosol	Same 3β-HSD oxidising the 3β-ol of 17α-hydroxypregnenolone to the 3-oxo-Δ5 intermediate.
846	R-HSA-195739		transition	ZDHHC3	True	False	True	0	0.000	True	Golgi membrane	Golgi-resident DHHC palmitoyl-S-acyltransferase attaching palmitate to the cysteine of the assembled M2 tetramer.
847	R-HSA-196126		transition	TSPO	True	False	True	1	0.111	True	cytosol;mitochondrial inner membrane	Outer-membrane translocator protein completing hand-off of START-domain-bound cholesterol into the inner mitochondrial membrane.
848	R-HSA-1964501		transition	B4GALT1	True	True	True	2	0.286	True	Golgi lumen	Golgi UDP-Gal:GlcNAc β1,4-galactosyltransferase extending the GlcNAc branch of core-6 mucin O-glycans.
849	R-HSA-196060		transition	AKR1A1	True	False	False	12	0.200	True	cytosol	NADPH-dependent aldo-keto reductase reducing the isocaproaldehyde carbonyl to the primary alcohol 4-methylpentanol.
850	R-HSA-1963586		transition	SRC	True	False	True	2	0.333	True	cytosol;plasma membrane	Y877 in the ERBB2 activation loop is a non-autophosphorylation site trans-phosphorylated by the cytoplasmic tyrosine kinase SRC bound to the receptor heterodimer.
851	R-HSA-196761		transition	TPK1	True	False	False	12	0.250	True	cytosol	Transfer of the intact pyrophosphate group of ATP onto the hydroxyethyl side chain of thiamine, releasing AMP (thiamine pyrophosphokinase).
852	R-HSA-196857		transition	PANK1	True	False	True	0	0.000	True	cytosol	ATP-dependent phosphorylation of the primary hydroxyl of pantothenate, the committed step of CoA biosynthesis.
